nome,x,y
Tremolite,630.3105,3.476074
Tremolite,630.7927,2.702637
Tremolite,631.2748,3.075195
Tremolite,631.7569,8.293945
Tremolite,632.239,12.49072
Tremolite,632.7211,15.35645
Tremolite,633.2032,15.26123
Tremolite,633.6854,14.44043
Tremolite,634.1675,15.61182
Tremolite,634.6496,22.42578
Tremolite,635.1317,26.2832
Tremolite,635.6138,21.39258
Tremolite,636.0959,13.42383
Tremolite,636.5781,11.56396
Tremolite,637.0602,22.22998
Tremolite,637.5423,28.46924
Tremolite,638.0244,26.40039
Tremolite,638.5065,19.19824
Tremolite,638.9886,16.98828
Tremolite,639.4708,20.29834
Tremolite,639.9529,24.63818
Tremolite,640.435,28.43213
Tremolite,640.9171,31.47949
Tremolite,641.3992,32.11914
Tremolite,641.8813,30.53125
Tremolite,642.3635,30.51807
Tremolite,642.8456,35.45361
Tremolite,643.3277,43.02197
Tremolite,643.8098,51.55908
Tremolite,644.2919,61.05029
Tremolite,644.774,67.85498
Tremolite,645.2562,64.69873
Tremolite,645.7383,61.04834
Tremolite,646.2204,65.18994
Tremolite,646.7025,86.02344
Tremolite,647.1846,102.0137
Tremolite,647.6667,109.7617
Tremolite,648.1489,114.1094
Tremolite,648.631,120.9019
Tremolite,649.1131,130.5786
Tremolite,649.5952,140.3418
Tremolite,650.0773,149.6709
Tremolite,650.5594,158.9619
Tremolite,651.0416,170.397
Tremolite,651.5237,183.6729
Tremolite,652.0058,194.8164
Tremolite,652.4879,199.3174
Tremolite,652.97,202.8232
Tremolite,653.4521,214.7075
Tremolite,653.9343,233.5918
Tremolite,654.4164,252.7847
Tremolite,654.8985,270.6226
Tremolite,655.3806,288.5195
Tremolite,655.8627,305.646
Tremolite,656.3448,321.9233
Tremolite,656.827,341.9961
Tremolite,657.3091,369.0337
Tremolite,657.7912,398.7178
Tremolite,658.2733,428.4863
Tremolite,658.7554,458.4292
Tremolite,659.2375,487.7002
Tremolite,659.7197,515.5962
Tremolite,660.2018,543.8213
Tremolite,660.6839,572.7915
Tremolite,661.166,602.5366
Tremolite,661.6481,639.2046
Tremolite,662.1302,684.5039
Tremolite,662.6124,734.7607
Tremolite,663.0945,785.731
Tremolite,663.5766,837.6211
Tremolite,664.0587,891.1533
Tremolite,664.5408,945.374
Tremolite,665.0229,1001.476
Tremolite,665.5051,1057.791
Tremolite,665.9872,1117.502
Tremolite,666.4693,1186.43
Tremolite,666.9514,1267.898
Tremolite,667.4335,1357.261
Tremolite,667.9156,1453.853
Tremolite,668.3978,1557.152
Tremolite,668.8799,1668.205
Tremolite,669.362,1787.589
Tremolite,669.8441,1914.821
Tremolite,670.3262,2052.864
Tremolite,670.8083,2201.068
Tremolite,671.2905,2347.888
Tremolite,671.7726,2494.074
Tremolite,672.2547,2632.718
Tremolite,672.7368,2766.917
Tremolite,673.2189,2885.384
Tremolite,673.701,2963.076
Tremolite,674.1832,2997.162
Tremolite,674.6653,2991.188
Tremolite,675.1474,2945.484
Tremolite,675.6295,2861.997
Tremolite,676.1116,2741.447
Tremolite,676.5938,2572.627
Tremolite,677.0759,2388.367
Tremolite,677.558,2181.283
Tremolite,678.0401,1968.398
Tremolite,678.5222,1768.739
Tremolite,679.0043,1582.655
Tremolite,679.4865,1407.947
Tremolite,679.9686,1240.231
Tremolite,680.4507,1086.055
Tremolite,680.9328,951.7222
Tremolite,681.4149,838.3379
Tremolite,681.897,744.604
Tremolite,682.3792,675.2734
Tremolite,682.8613,621.1719
Tremolite,683.3434,564.8735
Tremolite,683.8255,508.9307
Tremolite,684.3076,458.8394
Tremolite,684.7897,422.562
Tremolite,685.2719,391.6943
Tremolite,685.754,359.7891
Tremolite,686.2361,326.8994
Tremolite,686.7182,297.0347
Tremolite,687.2003,269.8262
Tremolite,687.6824,247.5264
Tremolite,688.1646,231.313
Tremolite,688.6467,222.2979
Tremolite,689.1288,214.5215
Tremolite,689.6109,208.7358
Tremolite,690.093,201.7876
Tremolite,690.5751,189.0718
Tremolite,691.0573,171.332
Tremolite,691.5394,159.8398
Tremolite,692.0215,155.7051
Tremolite,692.5036,155.4336
Tremolite,692.9857,159.7373
Tremolite,693.4678,164.2539
Tremolite,693.95,160.856
Tremolite,694.4321,145.5122
Tremolite,694.9142,127.6167
Tremolite,695.3963,110.3999
Tremolite,695.8784,94.66113
Tremolite,696.3605,81.54297
Tremolite,696.8427,72.22705
Tremolite,697.3248,64.69287
Tremolite,697.8069,60.20557
Tremolite,698.289,56.89648
Tremolite,698.7711,50.37549
Tremolite,699.2532,39.37451
Tremolite,699.7354,30.94238
Tremolite,700.2175,27.64844
Tremolite,700.6996,27.53174
Tremolite,701.1817,25.93213
Tremolite,701.6638,23.1001
Tremolite,702.1459,20.19727
Tremolite,702.6281,17.8208
Tremolite,703.1102,15.64795
Tremolite,703.5923,13.75049
Tremolite,704.0744,11.89697
Tremolite,704.5565,8.912109
Tremolite,705.0386,0.474609
Tremolite,705.5208,6.029785
Tremolite,706.0029,5.585449
Tremolite,706.485,2.923828
Tremolite,706.9671,7.555664
Tremolite,707.4492,5.087402
Tremolite,707.9313,2.849121
Tremolite,708.4135,5.922852
Tremolite,708.8956,14.82666
Tremolite,709.3777,17.65479
Tremolite,709.8598,13.69971
Tremolite,710.3419,8.645996
Tremolite,710.824,9.359375
Tremolite,711.3062,13.02734
Tremolite,711.7883,11.35742
Tremolite,712.2704,2.552734
Tremolite,712.7525,4.112793
Tremolite,713.2346,2.603027
Tremolite,713.7167,13.15186
Tremolite,714.1989,17.26562
Tremolite,714.681,8.412598
Tremolite,715.1631,1.133789
Tremolite,715.6452,1.738281
Tremolite,716.1273,1.87793
Tremolite,716.6094,0.447754
Tremolite,717.0916,3.801758
Tremolite,717.5737,5.789063
Tremolite,718.0558,4.244629
Tremolite,718.5379,1.111328
Tremolite,719.02,0.764648
Tremolite,719.5021,1.36084
Tremolite,719.9843,0.074707001
Tremolite,720.4664,4.719727
Tremolite,720.9485,9.688965
Tremolite,721.4306,11.2373
Tremolite,721.9127,10.33887
Tremolite,722.3948,9.201172
Tremolite,722.877,7.318848
Tremolite,723.3591,6.939453
Tremolite,723.8412,10.01611
Tremolite,724.3233,15.41455
Tremolite,724.8054,20.3418
Tremolite,725.2875,26.06787
Tremolite,725.7697,29.46631
Tremolite,726.2518,29.25488
Tremolite,726.7339,25.9375
Tremolite,727.216,21.32568
Tremolite,727.6981,15.20703
Tremolite,728.1802,10.41602
Tremolite,728.6624,8.681152
Tremolite,729.1445,9.310059
Tremolite,729.6266,12.62256
Tremolite,730.1087,17.91406
Tremolite,730.5908,19.77637
Tremolite,731.0729,10.08887
Tremolite,731.5551,0.460449
Tremolite,732.0372,3.350098
Tremolite,732.5193,2.732422
Tremolite,733.0014,8.424316
Tremolite,733.4835,11.69629
Tremolite,733.9656,14.73389
Tremolite,734.4478,18.45605
Tremolite,734.9299,22.92041
Tremolite,735.412,27.81348
Tremolite,735.8941,32.76514
Tremolite,736.3762,39.40479
Tremolite,736.8583,49.94238
Tremolite,737.3405,63.4917
Tremolite,737.8226,77.22949
Tremolite,738.3047,91.15381
Tremolite,738.7868,102.3125
Tremolite,739.2689,104.2598
Tremolite,739.751,103.8101
Tremolite,740.2332,109.3662
Tremolite,740.7153,125.4331
Tremolite,741.1974,139.8501
Tremolite,741.6795,152.6909
Tremolite,742.1616,159.8052
Tremolite,742.6437,156.4268
Tremolite,743.1259,136.249
Tremolite,743.608,121.3936
Tremolite,744.0901,113.5415
Tremolite,744.5722,110.3765
Tremolite,745.0543,111.5142
Tremolite,745.5364,115.936
Tremolite,746.0186,112.3242
Tremolite,746.5007,95.13232
Tremolite,746.9828,78.57422
Tremolite,747.4649,82.64355
Tremolite,747.947,97.96289
Tremolite,748.4291,108.1694
Tremolite,748.9113,101.5674
Tremolite,749.3934,96.31543
Tremolite,749.8755,99.79883
Tremolite,750.3576,108.644
Tremolite,750.8397,116.77
Tremolite,751.3218,127.4932
Tremolite,751.804,130.748
Tremolite,752.2861,121.7671
Tremolite,752.7682,105.4424
Tremolite,753.2503,93.84863
Tremolite,753.7324,87.07715
Tremolite,754.2145,82.93506
Tremolite,754.6967,83.48926
Tremolite,755.1788,82.75781
Tremolite,755.6609,69.2583
Tremolite,756.143,47.82178
Tremolite,756.6251,30.22803
Tremolite,757.1072,21.46045
Tremolite,757.5894,16.52344
Tremolite,758.0715,16.21436
Tremolite,758.5536,19.23242
Tremolite,759.0357,18.03809
Tremolite,759.5178,7.529297
Tremolite,759.9999,0.953125
Tremolite,760.4821,4.200195
Tremolite,760.9642,14.19434
Tremolite,761.4463,14.86377
Tremolite,761.9284,5.775391
Tremolite,762.4105,2.155273
Tremolite,762.8926,1.867188
Tremolite,763.3748,2.244141
Tremolite,763.8569,2.828613
Tremolite,764.339,0.75293
Tremolite,764.8211,0.32373
Tremolite,765.3032,4.264648
Tremolite,765.7853,8.086914
Tremolite,766.2675,6.417969
Tremolite,766.7496,0.734375
Tremolite,767.2317,4.464844
Tremolite,767.7138,2.896973
Tremolite,768.1959,0.383301
Tremolite,768.678,4.59375
Tremolite,769.1602,9.632324
Tremolite,769.6423,12.20898
Tremolite,770.1244,12.16553
Tremolite,770.6065,11.80176
Tremolite,771.0886,13.57129
Tremolite,771.5707,15.93408
Tremolite,772.0529,15.17432
Tremolite,772.535,11.44092
Tremolite,773.0171,9.767578
Tremolite,773.4992,15.18115
Tremolite,773.9813,21.76367
Tremolite,774.4634,25.52637
Tremolite,774.9456,25.57959
Tremolite,775.4277,25.31348
Tremolite,775.9098,25.70654
Tremolite,776.3919,24.58252
Tremolite,776.874,19.83008
Tremolite,777.3561,11.45264
Tremolite,777.8383,7.3125
Tremolite,778.3204,7.84082
Tremolite,778.8025,9.968262
Tremolite,779.2846,13.68799
Tremolite,779.7667,16.67139
Tremolite,780.2488,12.79736
Tremolite,780.731,1.560059
Tremolite,781.2131,6.942383
Tremolite,781.6952,6.332031
Tremolite,782.1773,1.555176
Tremolite,782.6594,4.971191
Tremolite,783.1415,15.07812
Tremolite,783.6237,18.99561
Tremolite,784.1058,13.43896
Tremolite,784.5879,6.197754
Tremolite,785.0699,2.403809
Tremolite,785.5521,1.907715
Tremolite,786.0342,2.367188
Tremolite,786.5163,3.650391
Tremolite,786.9984,5.912109
Tremolite,787.4805,10.48291
Tremolite,787.9626,15.729
Tremolite,788.4448,19.54883
Tremolite,788.9269,21.71631
Tremolite,789.409,22.77246
Tremolite,789.8911,21.25977
Tremolite,790.3732,20.31104
Tremolite,790.8553,22.87939
Tremolite,791.3375,32.07764
Tremolite,791.8196,35.54053
Tremolite,792.3017,30.97754
Tremolite,792.7838,25.37842
Tremolite,793.2659,24.81592
Tremolite,793.748,28.8418
Tremolite,794.2302,33.16602
Tremolite,794.7123,37.55225
Tremolite,795.1944,40.38428
Tremolite,795.6765,37.89844
Tremolite,796.1586,34.12061
Tremolite,796.6407,35.25586
Tremolite,797.1229,43.74756
Tremolite,797.605,49.47021
Tremolite,798.0871,47.20117
Tremolite,798.5692,42.09912
Tremolite,799.0513,38.41016
Tremolite,799.5334,37.42627
Tremolite,800.0156,34.00049
Tremolite,800.4977,27.19336
Tremolite,800.9798,20.61963
Tremolite,801.4619,18.30566
Tremolite,801.944,19.41064
Tremolite,802.4261,19.40918
Tremolite,802.9083,17.64746
Tremolite,803.3904,17.36035
Tremolite,803.8725,24.32031
Tremolite,804.3546,32.37061
Tremolite,804.8367,34.35645
Tremolite,805.3188,27.1084
Tremolite,805.801,20.80762
Tremolite,806.2831,18.75049
Tremolite,806.7652,17.51953
Tremolite,807.2473,14.99023
Tremolite,807.7294,11.0542
Tremolite,808.2115,5.739258
Tremolite,808.6937,1.677246
Tremolite,809.1758,7.270508
Tremolite,809.6579,5.724609
Tremolite,810.14,0.508789
Tremolite,810.6221,5.254395
Tremolite,811.1042,7.87793
Tremolite,811.5864,9.553223
Tremolite,812.0685,13.30371
Tremolite,812.5506,15.0625
Tremolite,813.0327,9.835449
Tremolite,813.5148,7.946777
Tremolite,813.9969,16.68945
Tremolite,814.4791,11.95898
Tremolite,814.9612,2.728027
Tremolite,815.4433,4.964844
Tremolite,815.9254,10.93359
Tremolite,816.4075,18.70605
Tremolite,816.8896,28.87109
Tremolite,817.3718,35.37305
Tremolite,817.8539,27.93359
Tremolite,818.336,15.36133
Tremolite,818.8181,12.17969
Tremolite,819.3002,20.58691
Tremolite,819.7823,28.02441
Tremolite,820.2645,26.8877
Tremolite,820.7466,24.17578
Tremolite,821.2287,25.09668
Tremolite,821.7108,30.5791
Tremolite,822.1929,35.17871
Tremolite,822.675,39.60938
Tremolite,823.1572,41.64746
Tremolite,823.6393,36.74414
Tremolite,824.1214,27.12988
Tremolite,824.6035,26.27246
Tremolite,825.0856,34.3418
Tremolite,825.5677,43.2041
Tremolite,826.0499,47.06738
Tremolite,826.532,47.70996
Tremolite,827.0141,45.51465
Tremolite,827.4962,40.19434
Tremolite,827.9783,37.81934
Tremolite,828.4604,41.37109
Tremolite,828.9426,46.99023
Tremolite,829.4247,55.43848
Tremolite,829.9068,67.09473
Tremolite,830.3889,62.7793
Tremolite,830.871,40.43164
Tremolite,831.3531,18.75781
Tremolite,831.8353,12.52441
Tremolite,832.3174,15.03809
Tremolite,832.7995,14.47168
Tremolite,833.2816,11.16699
Tremolite,833.7637,9.209961
Tremolite,834.2458,10.20996
Tremolite,834.728,13.81152
Tremolite,835.2101,22.52734
Tremolite,835.6922,36.43262
Tremolite,836.1743,40.70801
Tremolite,836.6564,30.37402
Tremolite,837.1385,20.2334
Tremolite,837.6207,17.32031
Tremolite,838.1028,19.75977
Tremolite,838.5849,19.39941
Tremolite,839.067,15.82324
Tremolite,839.5491,10.91992
Tremolite,840.0313,2.125
Tremolite,840.5134,4.698242
Tremolite,840.9955,1.631836
Tremolite,841.4776,9.078125
Tremolite,841.9597,16.70801
Tremolite,842.4418,14.50879
Tremolite,842.924,12.72168
Tremolite,843.4061,15.00098
Tremolite,843.8882,20.05273
Tremolite,844.3703,22.16309
Tremolite,844.8524,21.08594
Tremolite,845.3345,19.16797
Tremolite,845.8167,17.09082
Tremolite,846.2988,14.85156
Tremolite,846.7809,12.94727
Tremolite,847.263,11.12598
Tremolite,847.7451,8.527344
Tremolite,848.2272,1.506836
Tremolite,848.7094,2.790039
Tremolite,849.1915,2.313477
Tremolite,849.6736,12.43359
Tremolite,850.1557,15.29395
Tremolite,850.6378,6.19043
Tremolite,851.1199,0.142578
Tremolite,851.6021,0.624023
Tremolite,852.0842,5.056641
Tremolite,852.5663,8.007813
Tremolite,853.0484,9.520508
Tremolite,853.5305,12.20801
Tremolite,854.0126,16.88672
Tremolite,854.4948,22.875
Tremolite,854.9769,30.82031
Tremolite,855.459,39.05957
Tremolite,855.9411,45.14258
Tremolite,856.4232,45.66016
Tremolite,856.9053,47.33301
Tremolite,857.3875,52.12109
Tremolite,857.8696,56.90625
Tremolite,858.3517,57.53027
Tremolite,858.8338,53.91895
Tremolite,859.3159,48.50879
Tremolite,859.798,41.625
Tremolite,860.2802,33.63965
Tremolite,860.7623,21.69727
Tremolite,861.2444,10.2207
Tremolite,861.7265,6.887695
Tremolite,862.2086,15.87695
Tremolite,862.6907,25.32812
Tremolite,863.1729,33.30859
Tremolite,863.655,38.21582
Tremolite,864.1371,38.04883
Tremolite,864.6192,30.03516
Tremolite,865.1013,27.57129
Tremolite,865.5834,31.75879
Tremolite,866.0656,37.33496
Tremolite,866.5477,39.0
Tremolite,867.0298,37.88086
Tremolite,867.5119,38.3584
Tremolite,867.994,40.86523
Tremolite,868.4761,42.09863
Tremolite,868.9583,38.61133
Tremolite,869.4404,33.96875
Tremolite,869.9225,29.51465
Tremolite,870.4046,24.83594
Tremolite,870.8867,27.48828
Tremolite,871.3688,42.12207
Tremolite,871.851,53.43652
Tremolite,872.3331,53.97266
Tremolite,872.8152,45.5459
Tremolite,873.2973,32.57617
Tremolite,873.7794,15.64551
Tremolite,874.2615,3.945313
Tremolite,874.7437,7.617188
Tremolite,875.2258,15.5918
Tremolite,875.7079,18.54297
Tremolite,876.19,17.22656
Tremolite,876.6721,17.71875
Tremolite,877.1542,24.53418
Tremolite,877.6364,29.51367
Tremolite,878.1185,30.96094
Tremolite,878.6006,29.05957
Tremolite,879.0827,22.75195
Tremolite,879.5648,12.11328
Tremolite,880.0469,4.707031
Tremolite,880.5291,4.532227
Tremolite,881.0112,7.275391
Tremolite,881.4933,7.333984
Tremolite,881.9754,6.182617
Tremolite,882.4575,6.901367
Tremolite,882.9396,11.46289
Tremolite,883.4218,16.9668
Tremolite,883.9039,24.82227
Tremolite,884.386,32.14844
Tremolite,884.8681,34.21289
Tremolite,885.3502,30.06738
Tremolite,885.8323,27.00195
Tremolite,886.3145,26.52148
Tremolite,886.7966,25.86328
Tremolite,887.2787,21.06543
Tremolite,887.7608,13.63574
Tremolite,888.2429,5.529297
Tremolite,888.725,4.141602
Tremolite,889.2072,9.575195
Tremolite,889.6893,5.326172
Tremolite,890.1714,2.464844
Tremolite,890.6535,8.413086
Tremolite,891.1356,11.97949
Tremolite,891.6177,15.92871
Tremolite,892.0999,20.8418
Tremolite,892.582,24.26074
Tremolite,893.0641,22.61035
Tremolite,893.5462,18.03418
Tremolite,894.0283,16.66211
Tremolite,894.5104,18.59961
Tremolite,894.9926,19.43359
Tremolite,895.4747,14.41016
Tremolite,895.9568,9.226563
Tremolite,896.4389,8.25
Tremolite,896.921,11.61133
Tremolite,897.4031,11.86621
Tremolite,897.8853,6.993164
Tremolite,898.3674,3.732422
Tremolite,898.8495,6.488281
Tremolite,899.3316,13.12012
Tremolite,899.8137,17.60254
Tremolite,900.2958,20.01562
Tremolite,900.778,21.12695
Tremolite,901.2601,21.84961
Tremolite,901.7422,20.93066
Tremolite,902.2243,14.06641
Tremolite,902.7064,5.107422
Tremolite,903.1885,4.735352
Tremolite,903.6707,21.19043
Tremolite,904.1528,31.58301
Tremolite,904.6349,31.2207
Tremolite,905.117,25.23828
Tremolite,905.5991,21.61914
Tremolite,906.0812,20.51074
Tremolite,906.5634,19.98828
Tremolite,907.0455,20.11328
Tremolite,907.5276,20.83203
Tremolite,908.0097,25.46582
Tremolite,908.4918,29.10938
Tremolite,908.9739,25.87109
Tremolite,909.4561,6.842773
Tremolite,909.9382,3.24707
Tremolite,910.4203,0.902344
Tremolite,910.9024,6.071289
Tremolite,911.3845,11.86719
Tremolite,911.8666,16.49023
Tremolite,912.3488,17.83887
Tremolite,912.8309,16.16992
Tremolite,913.313,14.74414
Tremolite,913.7951,16.36523
Tremolite,914.2772,20.19336
Tremolite,914.7593,26.81445
Tremolite,915.2415,36.03223
Tremolite,915.7236,41.35352
Tremolite,916.2057,37.7832
Tremolite,916.6878,35.80469
Tremolite,917.1699,38.81543
Tremolite,917.652,46.1748
Tremolite,918.1342,57.40625
Tremolite,918.6163,71.7666
Tremolite,919.0984,80.65527
Tremolite,919.5805,75.84863
Tremolite,920.0626,68.23438
Tremolite,920.5447,66.89941
Tremolite,921.0269,70.90137
Tremolite,921.509,77.88379
Tremolite,921.9911,91.63965
Tremolite,922.4732,102.8848
Tremolite,922.9553,110.2617
Tremolite,923.4374,115.4658
Tremolite,923.9196,119.9336
Tremolite,924.4017,123.9873
Tremolite,924.8838,131.8652
Tremolite,925.3659,145.0605
Tremolite,925.848,158.3135
Tremolite,926.3301,165.5889
Tremolite,926.8123,170.6211
Tremolite,927.2944,177.7607
Tremolite,927.7765,188.1709
Tremolite,928.2586,198.8701
Tremolite,928.7407,209.5244
Tremolite,929.2228,220.3682
Tremolite,929.705,232.1445
Tremolite,930.1871,244.4795
Tremolite,930.6692,254.8564
Tremolite,931.1513,263.2969
Tremolite,931.6334,266.0303
Tremolite,932.1155,256.4863
Tremolite,932.5977,243.4492
Tremolite,933.0798,236.5068
Tremolite,933.5619,233.9629
Tremolite,934.044,226.0508
Tremolite,934.5261,204.3828
Tremolite,935.0082,184.8154
Tremolite,935.4904,170.8262
Tremolite,935.9725,160.8105
Tremolite,936.4546,151.7891
Tremolite,936.9367,143.3545
Tremolite,937.4188,131.0693
Tremolite,937.9009,112.0801
Tremolite,938.3831,93.35742
Tremolite,938.8652,80.89551
Tremolite,939.3473,71.88379
Tremolite,939.8294,62.90723
Tremolite,940.3115,50.97363
Tremolite,940.7936,44.27441
Tremolite,941.2758,45.24316
Tremolite,941.7579,48.43555
Tremolite,942.24,49.26758
Tremolite,942.7221,47.92383
Tremolite,943.2042,44.88477
Tremolite,943.6863,40.16016
Tremolite,944.1685,36.59961
Tremolite,944.6506,36.11035
Tremolite,945.1327,37.74512
Tremolite,945.6148,40.62695
Tremolite,946.0969,44.64453
Tremolite,946.579,50.74902
Tremolite,947.0612,61.81738
Tremolite,947.5433,69.28809
Tremolite,948.0254,68.66992
Tremolite,948.5075,62.9502
Tremolite,948.9896,63.54004
Tremolite,949.4717,68.61035
Tremolite,949.9539,68.77148
Tremolite,950.436,58.04395
Tremolite,950.9181,44.41602
Tremolite,951.4002,29.9248
Tremolite,951.8823,17.21191
Tremolite,952.3644,10.95215
Tremolite,952.8466,14.25586
Tremolite,953.3287,18.55664
Tremolite,953.8108,24.62891
Tremolite,954.2929,29.48145
Tremolite,954.775,27.80078
Tremolite,955.2571,22.0791
Tremolite,955.7393,21.22559
Tremolite,956.2214,26.24902
Tremolite,956.7035,29.7627
Tremolite,957.1856,25.26367
Tremolite,957.6677,18.94434
Tremolite,958.1498,14.43164
Tremolite,958.632,11.88867
Tremolite,959.1141,12.16992
Tremolite,959.5962,16.59473
Tremolite,960.0783,18.7959
Tremolite,960.5604,15.23828
Tremolite,961.0425,8.165039
Tremolite,961.5247,0.084960997
Tremolite,962.0068,7.486328
Tremolite,962.4889,9.866211
Tremolite,962.971,1.054688
Tremolite,963.4531,10.54395
Tremolite,963.9352,12.59668
Tremolite,964.4174,10.22461
Tremolite,964.8995,8.100586
Tremolite,965.3816,6.979492
Tremolite,965.8637,1.458984
Tremolite,966.3458,10.44043
Tremolite,966.8279,19.34863
Tremolite,967.3101,10.94531
Tremolite,967.7922,5.55957
Tremolite,968.2743,16.77344
Tremolite,968.7564,21.05176
Tremolite,969.2385,20.4502
Tremolite,969.7206,6.40918
Tremolite,970.2028,2.576172
Tremolite,970.6849,3.694336
Tremolite,971.167,22.90625
Tremolite,971.6491,36.55566
Tremolite,972.1312,44.29492
Tremolite,972.6133,49.91602
Tremolite,973.0955,57.81543
Tremolite,973.5776,61.07715
Tremolite,974.0597,43.55469
Tremolite,974.5418,16.41016
Tremolite,975.0239,2.296875
Tremolite,975.506,21.67285
Tremolite,975.9882,35.88086
Tremolite,976.4703,41.75488
Tremolite,976.9524,40.18848
Tremolite,977.4345,28.1875
Tremolite,977.9166,7.900391
Tremolite,978.3987,0.511719
Tremolite,978.8809,5.802734
Tremolite,979.363,14.9873
Tremolite,979.8451,19.66699
Tremolite,980.3272,21.43066
Tremolite,980.8093,20.27344
Tremolite,981.2914,16.04199
Tremolite,981.7736,16.32129
Tremolite,982.2557,23.6543
Tremolite,982.7377,30.20898
Tremolite,983.2198,33.45508
Tremolite,983.702,33.02832
Tremolite,984.1841,23.95605
Tremolite,984.6662,9.640625
Tremolite,985.1483,2.739258
Tremolite,985.6304,16.92383
Tremolite,986.1125,28.41211
Tremolite,986.5947,19.58008
Tremolite,987.0768,3.738281
Tremolite,987.5589,0.510742
Tremolite,988.041,14.42188
Tremolite,988.5231,25.55859
Tremolite,989.0052,33.51367
Tremolite,989.4874,35.83105
Tremolite,989.9695,25.60938
Tremolite,990.4516,10.05078
Tremolite,990.9337,0.532227
Tremolite,991.4158,1.96582
Tremolite,991.8979,0.786133
Tremolite,992.3801,8.5
Tremolite,992.8622,15.08887
Tremolite,993.3443,14.28613
Tremolite,993.8264,7.880859
Tremolite,994.3085,3.416992
Tremolite,994.7906,0.966797
Tremolite,995.2728,2.513672
Tremolite,995.7549,9.508789
Tremolite,996.237,15.11426
Tremolite,996.7191,12.76562
Tremolite,997.2012,6.192383
Tremolite,997.6833,0.772461
Tremolite,998.1655,0.845703
Tremolite,998.6476,3.360352
Tremolite,999.1297,7.339844
Tremolite,999.6118,11.04883
Tremolite,1000.094,11.6875
Tremolite,1000.576,10.29785
Tremolite,1001.058,12.85254
Tremolite,1001.54,19.11914
Tremolite,1002.022,24.56445
Tremolite,1002.505,24.35742
Tremolite,1002.987,24.02832
Tremolite,1003.469,27.0957
Tremolite,1003.951,33.05469
Tremolite,1004.433,39.77246
Tremolite,1004.915,49.5918
Tremolite,1005.397,50.33105
Tremolite,1005.879,36.32031
Tremolite,1006.361,19.11523
Tremolite,1006.844,18.2334
Tremolite,1007.326,26.13965
Tremolite,1007.808,28.04688
Tremolite,1008.29,17.50098
Tremolite,1008.772,11.11621
Tremolite,1009.254,16.65723
Tremolite,1009.736,25.95996
Tremolite,1010.218,35.84961
Tremolite,1010.701,46.27637
Tremolite,1011.183,48.97949
Tremolite,1011.665,44.29102
Tremolite,1012.147,44.19043
Tremolite,1012.629,62.20215
Tremolite,1013.111,82.83496
Tremolite,1013.593,90.8291
Tremolite,1014.075,89.96973
Tremolite,1014.557,91.1416
Tremolite,1015.04,96.19434
Tremolite,1015.522,102.8057
Tremolite,1016.004,111.1699
Tremolite,1016.486,120.0723
Tremolite,1016.968,128.1094
Tremolite,1017.45,135.3984
Tremolite,1017.932,142.0693
Tremolite,1018.414,148.0938
Tremolite,1018.896,152.582
Tremolite,1019.379,151.0938
Tremolite,1019.861,150.9346
Tremolite,1020.343,157.8008
Tremolite,1020.825,171.7734
Tremolite,1021.307,185.7139
Tremolite,1021.789,199.6689
Tremolite,1022.271,212.5479
Tremolite,1022.753,224.3438
Tremolite,1023.236,234.5498
Tremolite,1023.718,239.6475
Tremolite,1024.2,242.7402
Tremolite,1024.682,250.7021
Tremolite,1025.164,272.5801
Tremolite,1025.646,291.0508
Tremolite,1026.128,300.4961
Tremolite,1026.61,310.6191
Tremolite,1027.093,332.6084
Tremolite,1027.575,363.833
Tremolite,1028.057,386.9941
Tremolite,1028.539,402.1201
Tremolite,1029.021,415.0664
Tremolite,1029.503,426.3213
Tremolite,1029.985,439.1533
Tremolite,1030.467,463.6846
Tremolite,1030.949,491.4648
Tremolite,1031.432,492.0234
Tremolite,1031.914,459.8809
Tremolite,1032.396,421.6221
Tremolite,1032.878,381.8193
Tremolite,1033.36,341.4648
Tremolite,1033.842,300.2764
Tremolite,1034.324,260.2871
Tremolite,1034.806,223.2344
Tremolite,1035.288,188.0596
Tremolite,1035.771,163.3184
Tremolite,1036.253,158.792
Tremolite,1036.735,156.1045
Tremolite,1037.217,146.6201
Tremolite,1037.699,131.373
Tremolite,1038.181,115.0049
Tremolite,1038.663,97.99023
Tremolite,1039.145,84.1377
Tremolite,1039.628,79.14453
Tremolite,1040.11,73.69043
Tremolite,1040.592,57.05469
Tremolite,1041.074,37.54785
Tremolite,1041.556,29.63965
Tremolite,1042.038,38.58496
Tremolite,1042.52,43.3291
Tremolite,1043.002,42.20312
Tremolite,1043.484,39.06836
Tremolite,1043.967,38.17383
Tremolite,1044.449,37.25195
Tremolite,1044.931,28.54492
Tremolite,1045.413,13.37109
Tremolite,1045.895,8.529297
Tremolite,1046.377,31.44238
Tremolite,1046.859,51.1123
Tremolite,1047.341,57.54297
Tremolite,1047.823,55.91797
Tremolite,1048.306,58.31934
Tremolite,1048.788,64.30664
Tremolite,1049.27,72.04004
Tremolite,1049.752,82.06836
Tremolite,1050.234,90.58008
Tremolite,1050.716,92.08887
Tremolite,1051.198,92.04395
Tremolite,1051.68,96.25195
Tremolite,1052.163,105.543
Tremolite,1052.645,113.0264
Tremolite,1053.127,119.3271
Tremolite,1053.609,120.1719
Tremolite,1054.091,106.0732
